attempt_id,transaction_id,attempt_number,attempt_timestamp,time_since_last_attempt,time_since_first_failure,is_near_payday,outcome,channel,success
att_aceedb5dec,txn_f2dfb703cd,3,2024-03-09 12:50:34.259455,47.1788,71.0248,False,success,sms_prompt,1
att_a1da38d20b,txn_015cad3f94,1,2024-03-08 01:02:38.637793,5.3007,5.3007,False,fail,auto_retry,0
att_1db6079bd2,txn_015cad3f94,2,2024-03-08 19:59:53.155619,18.954,24.2548,False,success,email_prompt,1
att_af1c70b551,txn_ff218a4fa0,1,2024-03-02 05:31:11.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_618bc34d22,txn_c624da60d5,1,2024-03-05 14:48:13.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_5b7af5385f,txn_fd49cea23b,1,2024-03-05 00:51:42.081642,5.7784,5.7784,False,fail,auto_retry,0
att_20a660f5a0,txn_fd49cea23b,2,2024-03-05 19:36:43.952142,18.7505,24.5289,False,fail,email_prompt,0
att_d31f78094e,txn_fd49cea23b,3,2024-03-07 19:43:17.774713,48.1094,72.6383,False,fail,sms_prompt,0
att_2008d89fb2,txn_fd49cea23b,4,2024-03-11 18:44:18.762742,95.0169,167.6552,False,fail,sms_prompt,0
att_d1979b374c,txn_9f323b8e81,1,2024-03-04 19:24:47.569007,5.5338,5.5338,False,fail,auto_retry,0
att_196dd4bc8b,txn_9f323b8e81,2,2024-03-05 14:12:40.890614,18.7981,24.3319,False,fail,email_prompt,0
att_7493a1c025,txn_9f323b8e81,3,2024-03-07 14:07:09.892511,47.9081,72.24,False,fail,sms_prompt,0
att_619776fd82,txn_9f323b8e81,4,2024-03-11 13:56:10.476945,95.8168,168.0568,False,fail,sms_prompt,0
att_94228f4ccc,txn_dc03cffe54,1,2024-03-15 08:04:35.544050,6.751,6.751,False,fail,auto_retry,0
att_3ac548db80,txn_dc03cffe54,2,2024-03-16 01:01:12.492185,16.9436,23.6946,False,fail,email_prompt,0
att_95f34c261a,txn_dc03cffe54,3,2024-03-18 00:22:43.126570,47.3585,71.0531,False,success,sms_prompt,1
att_a7ca4bfce8,txn_d7e3aacc4c,1,2024-03-05 11:29:42.691650,6.3446,6.3446,False,success,auto_retry,1
att_e6e25558ae,txn_35c3beb122,1,2024-03-05 07:03:12.731462,6.5555,6.5555,False,success,auto_retry,1
att_87d0c45e7e,txn_20767b6acb,1,2024-03-08 20:41:10.024572,6.8453,6.8453,False,fail,auto_retry,0
att_a37c65b0d0,txn_20767b6acb,2,2024-03-09 14:11:01.170034,17.4975,24.3428,False,success,email_prompt,1
att_8b9cf26ae2,txn_78c44be9f7,1,2024-03-07 20:15:07.768810,5.8841,5.8841,False,fail,auto_retry,0
att_d950e2ae5d,txn_78c44be9f7,2,2024-03-08 14:13:41.747485,17.9761,23.8602,False,success,email_prompt,1
att_e8fd4e6ad8,txn_15b0cbe262,1,2024-03-03 20:13:05.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_a142229a87,txn_d4ffba559d,1,2024-03-13 19:11:42.559210,6.871,6.871,False,fail,auto_retry,0
att_c4922a2e35,txn_d4ffba559d,2,2024-03-14 11:41:30.044666,16.4965,23.3675,False,success,email_prompt,1
att_7a575fefcc,txn_f78aed0068,1,2024-03-08 08:48:12.084666,5.9856,5.9856,False,fail,auto_retry,0
att_8ed6d69c3e,txn_f78aed0068,2,2024-03-09 02:54:28.608664,18.1046,24.0902,False,fail,email_prompt,0
att_662e34b911,txn_f78aed0068,3,2024-03-11 02:35:44.417329,47.6877,71.7779,False,fail,sms_prompt,0
att_201d1a49fe,txn_f78aed0068,4,2024-03-15 03:47:19.970404,97.1932,168.9711,False,fail,sms_prompt,0
att_90f70b4ca6,txn_759b604478,1,2024-03-04 22:57:18.922531,5.8672,5.8672,False,success,auto_retry,1
att_6c7b022305,txn_a956f21cfd,1,2024-03-12 01:52:01.422414,5.0601,5.0601,False,fail,auto_retry,0
att_948984cc36,txn_a956f21cfd,2,2024-03-12 21:39:46.704595,19.7959,24.856,False,fail,email_prompt,0
att_59018f2cd7,txn_a956f21cfd,3,2024-03-14 21:23:27.069971,47.7279,72.5839,False,fail,sms_prompt,0
att_ed5bedce46,txn_a956f21cfd,4,2024-03-18 21:43:39.658465,96.3368,168.9207,False,fail,sms_prompt,0
att_ba337761ed,txn_4c467de7a3,1,2024-03-12 01:02:54.227919,5.6651,5.6651,False,fail,auto_retry,0
att_7b129a20a9,txn_4c467de7a3,2,2024-03-12 19:30:21.078428,18.4575,24.1225,False,fail,email_prompt,0
att_5e24ee585a,txn_4c467de7a3,3,2024-03-14 20:03:36.616264,48.5543,72.6768,False,success,sms_prompt,1
att_f70895bb48,txn_eb27fed148,1,2024-03-15 16:31:28.029733,5.8908,5.8908,False,fail,auto_retry,0
att_f8ca3a3c98,txn_eb27fed148,2,2024-03-16 10:07:04.567947,17.5935,23.4843,False,fail,email_prompt,0
att_04e4ed2af9,txn_eb27fed148,3,2024-03-18 10:26:05.446826,48.3169,71.8012,False,fail,sms_prompt,0
att_990130b81e,txn_eb27fed148,4,2024-03-22 09:48:59.309002,95.3816,167.1829,False,fail,sms_prompt,0
att_877ebbf9de,txn_5b64135ff4,1,2024-03-11 09:50:30.853529,6.7777,6.7777,False,fail,auto_retry,0
att_9a913c3ffd,txn_5b64135ff4,2,2024-03-12 02:08:21.889385,16.2975,23.0752,False,fail,email_prompt,0
att_b0a9abf050,txn_5b64135ff4,3,2024-03-14 03:43:00.004051,49.5773,72.6525,False,fail,sms_prompt,0
att_2d4fbf8d75,txn_5b64135ff4,4,2024-03-18 02:59:22.254474,95.2728,167.9253,False,fail,sms_prompt,0
att_61778cab73,txn_d13e2ebfd1,1,2024-03-10 18:21:36.405002,6.8462,6.8462,False,fail,auto_retry,0
att_4a43c1cb3b,txn_d13e2ebfd1,2,2024-03-11 11:00:41.481488,16.6514,23.4976,False,fail,email_prompt,0
att_b8adebce59,txn_d13e2ebfd1,3,2024-03-13 11:20:19.108183,48.3271,71.8248,False,fail,sms_prompt,0
att_8e31470c16,txn_d13e2ebfd1,4,2024-03-17 12:09:02.311258,96.812,168.6368,False,fail,sms_prompt,0
att_ccda0ebcb8,txn_713f002d2f,1,2024-03-02 09:31:41.125786,5.5464,5.5464,False,fail,auto_retry,0
att_b999ae55cf,txn_713f002d2f,2,2024-03-03 04:35:52.620605,19.0699,24.6163,False,fail,email_prompt,0
att_08d2c912f7,txn_713f002d2f,3,2024-03-05 04:02:53.386441,47.4502,72.0665,False,success,sms_prompt,1
att_e22ab617a4,txn_6ad621a12a,1,2024-03-14 13:56:57.657188,5.698,5.698,False,fail,auto_retry,0
att_6987d7a4a3,txn_6ad621a12a,2,2024-03-15 08:03:29.867890,18.1089,23.8069,False,fail,email_prompt,0
att_3d7493eaea,txn_6ad621a12a,3,2024-03-17 07:52:12.948748,47.812,71.6189,False,fail,sms_prompt,0
att_447686213b,txn_6ad621a12a,4,2024-03-21 08:35:36.110305,96.7231,168.342,False,success,sms_prompt,1
att_4b420253e9,txn_73571ee020,1,2024-03-06 15:58:48.412905,5.1404,5.1404,False,fail,auto_retry,0
att_d4b28a9d14,txn_73571ee020,2,2024-03-07 10:03:31.456023,18.0786,23.219,False,fail,email_prompt,0
att_f9d604be03,txn_73571ee020,3,2024-03-09 09:58:34.105795,47.9174,71.1364,False,fail,sms_prompt,0
att_b0b2d5e5c6,txn_73571ee020,4,2024-03-13 11:09:04.603321,97.1751,168.3116,False,fail,sms_prompt,0
att_1da1e8cf2c,txn_4aac2e1b4d,1,2024-03-14 20:34:30.104515,5.8359,5.8359,False,fail,auto_retry,0
att_467ab56ff2,txn_4aac2e1b4d,2,2024-03-15 14:43:06.789243,18.1435,23.9794,False,success,email_prompt,1
att_f587cadf46,txn_8f7cbf58df,1,2024-03-04 12:58:39.220877,5.5803,5.5803,False,fail,auto_retry,0
att_210e60620d,txn_8f7cbf58df,2,2024-03-05 07:14:34.268123,18.2653,23.8456,False,success,email_prompt,1
att_b146e12726,txn_d2b2ed3631,1,2024-03-09 04:01:50.345324,5.6898,5.6898,False,success,auto_retry,1
att_2590f5bd8b,txn_413163a8bd,1,2024-03-09 19:28:20.816810,6.5469,6.5469,False,success,auto_retry,1
att_eb57eba9c1,txn_b7f19c6dba,1,2024-03-02 12:39:32.799431,5.7336,5.7336,False,fail,auto_retry,0
att_916aef807c,txn_b7f19c6dba,2,2024-03-03 07:54:10.254332,19.2437,24.9773,False,success,email_prompt,1
att_27e3ccfcdf,txn_e93865c46b,1,2024-03-05 06:19:33.404141,5.9962,5.9962,False,fail,auto_retry,0
att_6f5d776049,txn_e93865c46b,2,2024-03-05 23:22:13.420848,17.0444,23.0407,False,fail,email_prompt,0
att_9b6ef93743,txn_e93865c46b,3,2024-03-08 00:01:59.679931,48.6628,71.7035,False,fail,sms_prompt,0
att_0f64f4ab03,txn_e93865c46b,4,2024-03-11 23:46:35.164551,95.7432,167.4467,False,fail,sms_prompt,0
att_e19c3d995e,txn_38cf22b582,1,2024-03-14 05:36:44.840249,5.0652,5.0652,False,success,auto_retry,1
att_d065364fdb,txn_9ed24bdca8,1,2024-03-12 01:23:52.516060,6.8393,6.8393,False,success,auto_retry,1
att_56189c4404,txn_bcd1ef2cf0,1,2024-03-11 21:24:34.974497,5.3894,5.3894,False,fail,auto_retry,0
att_530dc829d0,txn_bcd1ef2cf0,2,2024-03-12 15:10:34.771400,17.7666,23.156,False,success,email_prompt,1
att_b47e23e6f9,txn_37bbc56344,1,2024-03-07 05:18:12.528842,6.1649,6.1649,False,fail,auto_retry,0
att_4e25dff390,txn_37bbc56344,2,2024-03-07 23:28:48.557975,18.1767,24.3415,False,fail,email_prompt,0
att_dc9561019c,txn_37bbc56344,3,2024-03-09 23:04:16.721894,47.5912,71.9327,False,fail,sms_prompt,0
att_63209c7f3a,txn_37bbc56344,4,2024-03-13 22:54:45.144926,95.8412,167.7739,False,fail,sms_prompt,0
att_09f1027fd2,txn_e7dfbb2885,1,2024-03-04 03:48:33.533476,6.7154,6.7154,False,fail,auto_retry,0
att_62e095e6a8,txn_e7dfbb2885,2,2024-03-04 22:01:44.171421,18.2196,24.935,False,fail,email_prompt,0
att_29c6fb68cf,txn_e7dfbb2885,3,2024-03-06 20:06:50.703293,46.0851,71.0202,False,fail,sms_prompt,0
att_7f4e93fbfc,txn_e7dfbb2885,4,2024-03-10 21:50:44.723079,97.7317,168.7519,False,fail,sms_prompt,0
att_9151390d46,txn_83ba5992b3,1,2024-03-06 20:26:52.267839,6.7117,6.7117,False,fail,auto_retry,0
att_08dc9c09e2,txn_83ba5992b3,2,2024-03-07 12:57:32.502599,16.5112,23.2229,False,fail,email_prompt,0
att_55fb677a4c,txn_83ba5992b3,3,2024-03-09 14:18:39.699282,49.352,72.5749,False,fail,sms_prompt,0
att_c44de44ab7,txn_83ba5992b3,4,2024-03-13 14:38:56.444173,96.338,168.9129,False,fail,sms_prompt,0
att_4bf381b938,txn_dc6da39ac0,1,2024-03-10 03:06:23.031902,6.1211,6.1211,False,fail,auto_retry,0
att_036973717f,txn_dc6da39ac0,2,2024-03-10 21:54:16.086619,18.7981,24.9192,False,fail,email_prompt,0
att_2fd229bb5e,txn_dc6da39ac0,3,2024-03-12 20:38:39.999942,46.74,71.6592,False,fail,sms_prompt,0
att_0f7605b2f5,txn_dc6da39ac0,4,2024-03-16 21:51:28.959307,97.2136,168.8728,False,fail,sms_prompt,0
att_700b9e3faa,txn_05dc8b5111,1,2024-03-05 07:37:02.037577,6.4617,6.4617,False,fail,auto_retry,0
att_b9a0de024d,txn_05dc8b5111,2,2024-03-06 00:50:56.537465,17.2318,23.6935,False,success,email_prompt,1
att_5e1a77534d,txn_c580e26b41,1,2024-03-05 03:54:39.576622,6.8688,6.8688,False,success,auto_retry,1
att_5d8a62c46a,txn_fcdd0fba5f,1,2024-03-14 15:07:31.189804,6.202,6.202,False,fail,auto_retry,0
att_a641a72008,txn_fcdd0fba5f,2,2024-03-15 09:19:37.302164,18.2017,24.4037,False,success,email_prompt,1
att_463be80bfe,txn_f2874f2f75,1,2024-03-08 04:30:05.868303,6.7258,6.7258,False,fail,auto_retry,0
att_ae0e1798e3,txn_f2874f2f75,2,2024-03-08 20:50:43.143663,16.3437,23.0695,False,fail,email_prompt,0
att_a43284b387,txn_f2874f2f75,3,2024-03-10 22:42:00.121331,49.8547,72.9242,False,success,sms_prompt,1
att_70da4b4ed6,txn_a35be6ce41,1,2024-03-05 18:33:14.866429,5.3627,5.3627,False,fail,auto_retry,0
att_85a7e7a1cd,txn_a35be6ce41,2,2024-03-06 13:38:45.104280,19.0917,24.4545,False,fail,email_prompt,0
att_8c3017e93d,txn_a35be6ce41,3,2024-03-08 13:05:02.043749,47.438,71.8925,False,fail,sms_prompt,0
att_6893aaf038,txn_a35be6ce41,4,2024-03-12 13:15:01.676316,96.1666,168.0591,False,fail,sms_prompt,0
att_60f633e5c3,txn_5586a420f3,1,2024-03-07 07:30:02.180689,6.4214,6.4214,False,fail,auto_retry,0
att_702ec0f120,txn_5586a420f3,2,2024-03-08 00:56:00.541754,17.4329,23.8543,False,fail,email_prompt,0
att_1bbd791bfc,txn_5586a420f3,3,2024-03-10 00:32:47.722310,47.6131,71.4674,False,fail,sms_prompt,0
att_e89f6e7b41,txn_5586a420f3,4,2024-03-14 00:29:56.117272,95.9523,167.4198,False,fail,sms_prompt,0
att_a2d38fefd1,txn_f1e298954b,1,2024-03-12 07:33:17.995887,5.8431,5.8431,False,fail,auto_retry,0
att_168971219a,txn_f1e298954b,2,2024-03-13 02:06:51.834896,18.5594,24.4025,False,fail,email_prompt,0
att_077086d0cc,txn_f1e298954b,3,2024-03-15 01:45:28.632960,47.6436,72.046,False,fail,sms_prompt,0
att_add4307d94,txn_f1e298954b,4,2024-03-19 01:35:08.580010,95.8278,167.8738,False,fail,sms_prompt,0
att_8fd314d848,txn_3be37c235e,1,2024-03-13 05:51:21.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_0dbf01c7f7,txn_9a0de19f09,1,2024-03-11 15:41:48.892644,5.4308,5.4308,False,success,auto_retry,1
att_b3f82949e9,txn_1d1ff41c09,1,2024-03-10 20:27:56.535788,6.8324,6.8324,False,fail,auto_retry,0
att_e0bc8b07bb,txn_1d1ff41c09,2,2024-03-11 14:05:03.527418,17.6186,24.451,False,success,email_prompt,1
att_415aa3472a,txn_641e193955,1,2024-03-02 19:59:15.741609,5.6147,5.6147,False,fail,auto_retry,0
att_f66aed32f6,txn_641e193955,2,2024-03-03 13:41:46.183151,17.7085,23.3231,False,fail,email_prompt,0
att_0629e17b4d,txn_641e193955,3,2024-03-05 15:06:44.655133,49.4162,72.7393,False,fail,sms_prompt,0
att_8dffb76bc9,txn_641e193955,4,2024-03-09 14:52:03.880567,95.7553,168.4947,False,fail,sms_prompt,0
att_5ee96d7c81,txn_15a0fef77f,1,2024-03-07 01:09:39.979841,6.0708,6.0708,False,success,auto_retry,1
att_9b91039223,txn_9bfdd3b0a3,1,2024-03-04 00:41:47.939938,5.5072,5.5072,False,fail,auto_retry,0
att_df09968f4e,txn_9bfdd3b0a3,2,2024-03-04 19:13:05.725671,18.5216,24.0288,False,fail,email_prompt,0
att_4415870459,txn_9bfdd3b0a3,3,2024-03-06 18:17:38.061102,47.0756,71.1045,False,fail,sms_prompt,0
att_da24e6df13,txn_9bfdd3b0a3,4,2024-03-10 18:51:33.760004,96.5655,167.6699,False,fail,sms_prompt,0
att_b4d8de1c16,txn_4e3b7eba45,1,2024-03-15 09:52:39.790911,6.8716,6.8716,False,success,auto_retry,1
att_cb1ee2f36c,txn_625dfeaf9c,1,2024-03-04 19:35:00.357841,6.9759,6.9759,False,fail,auto_retry,0
att_ee31296d9f,txn_625dfeaf9c,2,2024-03-05 12:09:24.087320,16.5733,23.5492,False,fail,email_prompt,0
att_dad777c663,txn_625dfeaf9c,3,2024-03-07 12:32:52.744804,48.3913,71.9405,False,fail,sms_prompt,0
att_cc8c1bc3b4,txn_625dfeaf9c,4,2024-03-11 12:27:58.714689,95.9183,167.8588,False,fail,sms_prompt,0
att_5691d8eafe,txn_56ade14b34,1,2024-03-13 03:39:53.538963,6.9424,6.9424,False,fail,auto_retry,0
att_4a631395e2,txn_56ade14b34,2,2024-03-13 20:17:50.559918,16.6325,23.5749,False,success,email_prompt,1
att_5a8c4dbddc,txn_04b9378393,1,2024-03-07 20:04:24.312139,6.1762,6.1762,False,fail,auto_retry,0
att_f508e30b4c,txn_04b9378393,2,2024-03-08 13:16:55.836949,17.2088,23.385,False,success,email_prompt,1
att_f09f6ea70d,txn_b9e5c55069,1,2024-03-10 08:21:08.724266,6.2144,6.2144,False,fail,auto_retry,0
att_af295a60ce,txn_b9e5c55069,2,2024-03-11 02:11:26.805643,17.8384,24.0527,False,fail,email_prompt,0
att_5ca14a9fc3,txn_b9e5c55069,3,2024-03-13 02:53:45.678909,48.7052,72.758,False,success,sms_prompt,1
att_74b41f522c,txn_d92da19f90,1,2024-03-03 15:22:59.871965,5.6066,5.6066,False,success,auto_retry,1
att_6124aae2c0,txn_ed3c97fee6,1,2024-03-06 07:33:18.192472,6.2187,6.2187,False,success,auto_retry,1
att_be7aa81ff7,txn_f51bca6a0b,1,2024-03-09 06:40:54.806363,5.3366,5.3366,False,fail,auto_retry,0
att_2d6705cb93,txn_f51bca6a0b,2,2024-03-10 01:58:48.507615,19.2983,24.6349,False,fail,email_prompt,0
att_3d55648e11,txn_f51bca6a0b,3,2024-03-12 00:29:07.521043,46.5053,71.1401,False,fail,sms_prompt,0
att_c9c31face0,txn_f51bca6a0b,4,2024-03-16 01:52:48.395450,97.3947,168.5348,False,fail,sms_prompt,0
att_33010f7b42,txn_fcf832f875,1,2024-03-08 14:47:12.684812,6.0085,6.0085,False,fail,auto_retry,0
att_fe9ae95d10,txn_fcf832f875,2,2024-03-09 08:12:33.614490,17.4225,23.431,False,fail,email_prompt,0
att_14f4e7f5d4,txn_fcf832f875,3,2024-03-11 08:36:19.956821,48.3962,71.8272,False,fail,sms_prompt,0
att_513b57a7b1,txn_fcf832f875,4,2024-03-15 09:04:01.328093,96.4615,168.2887,False,fail,sms_prompt,0
att_2d31f66cd8,txn_367e50ccb0,1,2024-03-05 19:38:50.320527,5.1656,5.1656,False,fail,auto_retry,0
att_20b92c1704,txn_367e50ccb0,2,2024-03-06 14:28:46.695957,18.8323,23.998,False,fail,email_prompt,0
att_fb437907f1,txn_367e50ccb0,3,2024-03-08 13:54:27.280110,47.4279,71.4259,False,fail,sms_prompt,0
att_38b4a06785,txn_367e50ccb0,4,2024-03-12 13:47:03.189720,95.8766,167.3026,False,fail,sms_prompt,0
att_7d9a49d631,txn_e717ef5f79,1,2024-03-05 16:26:48.132650,5.9406,5.9406,False,fail,auto_retry,0
att_f6c8a41dea,txn_e717ef5f79,2,2024-03-06 11:12:44.795088,18.7657,24.7063,False,fail,email_prompt,0
att_2495cfbbd6,txn_e717ef5f79,3,2024-03-08 10:37:18.082169,47.4092,72.1156,False,fail,sms_prompt,0
att_5252926e7e,txn_e717ef5f79,4,2024-03-12 11:09:20.890777,96.5341,168.6497,False,fail,sms_prompt,0
att_e64844a815,txn_27479b3917,1,2024-03-07 17:20:11.554723,5.9457,5.9457,False,success,auto_retry,1
att_7a5a185c95,txn_e78f8472cb,1,2024-03-05 12:54:53.371227,5.1404,5.1404,False,fail,auto_retry,0
att_fee059378b,txn_e78f8472cb,2,2024-03-06 06:48:13.032936,17.8888,23.0292,False,success,email_prompt,1
att_b996daf9bd,txn_aef3516a7b,1,2024-03-04 17:06:53.939217,6.2486,6.2486,False,fail,auto_retry,0
att_df21361772,txn_aef3516a7b,2,2024-03-05 11:11:33.648568,18.0777,24.3263,False,fail,email_prompt,0
att_bdfd392d20,txn_aef3516a7b,3,2024-03-07 10:21:59.595946,47.1739,71.5002,False,fail,sms_prompt,0
att_a8cc0b8d7d,txn_aef3516a7b,4,2024-03-11 10:36:48.336526,96.2469,167.747,False,fail,sms_prompt,0
att_7b4696a914,txn_028b9a0877,1,2024-03-15 08:17:46.365703,6.7304,6.7304,False,fail,auto_retry,0
att_456cec6625,txn_028b9a0877,2,2024-03-16 02:30:17.517051,18.2087,24.939,False,success,email_prompt,1
att_cfc54e0051,txn_50692c4aea,1,2024-03-10 13:46:22.174589,5.0728,5.0728,False,success,auto_retry,1
att_b956e1dc75,txn_7aae77fadc,1,2024-03-03 02:08:51.010155,5.1228,5.1228,False,fail,auto_retry,0
att_5fe546ab34,txn_7aae77fadc,2,2024-03-03 20:01:59.612927,17.8857,23.0085,False,fail,email_prompt,0
att_c06a4a5163,txn_7aae77fadc,3,2024-03-05 20:19:43.298891,48.2955,71.304,False,fail,sms_prompt,0
att_834392d3cf,txn_7aae77fadc,4,2024-03-09 21:45:42.417516,97.4331,168.7371,False,success,sms_prompt,1
att_6c57731b99,txn_d51586ddb2,1,2024-03-11 06:25:42.503785,6.3465,6.3465,False,fail,auto_retry,0
att_4ed0f2f490,txn_d51586ddb2,2,2024-03-12 00:23:19.576136,17.9603,24.3068,False,fail,email_prompt,0
att_63b363de66,txn_d51586ddb2,3,2024-03-14 00:53:05.867675,48.4962,72.803,False,fail,sms_prompt,0
att_246f1b30b8,txn_d51586ddb2,4,2024-03-18 00:29:06.917410,95.6003,168.4033,False,fail,sms_prompt,0
att_8200ee7613,txn_d9864f8ae2,1,2024-03-04 04:06:57.235412,5.052,5.052,False,fail,auto_retry,0
att_61d491f1d6,txn_d9864f8ae2,2,2024-03-04 23:50:32.167541,19.7264,24.7784,False,success,email_prompt,1
att_0e9377ff93,txn_63b12ae6f8,1,2024-03-07 19:27:36.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_f1a4c04357,txn_45fcc2219d,1,2024-03-11 22:52:13.541696,5.9493,5.9493,False,fail,auto_retry,0
att_35cf2522ba,txn_45fcc2219d,2,2024-03-12 16:03:37.929253,17.1901,23.1394,False,fail,email_prompt,0
att_21219fdc90,txn_45fcc2219d,3,2024-03-14 16:32:02.055987,48.4734,71.6128,False,fail,sms_prompt,0
att_99de38cc04,txn_45fcc2219d,4,2024-03-18 17:18:14.804863,96.7702,168.383,False,fail,sms_prompt,0
att_e5ebc56177,txn_20e421522f,1,2024-03-10 20:23:36.332516,6.0681,6.0681,False,success,auto_retry,1
att_a448e44965,txn_75a54cfb56,1,2024-03-08 23:00:33.272073,5.8095,5.8095,False,fail,auto_retry,0
att_3e3f187050,txn_75a54cfb56,2,2024-03-09 17:35:44.843917,18.5865,24.3961,False,fail,email_prompt,0
att_1c3f8eba5c,txn_75a54cfb56,3,2024-03-11 17:16:20.376625,47.6765,72.0726,False,fail,sms_prompt,0
att_b61ec1ed63,txn_75a54cfb56,4,2024-03-15 17:43:15.853661,96.4487,168.5213,False,fail,sms_prompt,0
att_e94fdcaba7,txn_59172ef5a3,1,2024-03-13 18:04:01.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_a3a07d5000,txn_c5bad0f748,1,2024-03-11 09:49:19.001773,5.3603,5.3603,False,success,auto_retry,1
att_4d82a9d161,txn_e1d7a30ed4,1,2024-03-06 05:30:34.023805,6.332,6.332,False,fail,auto_retry,0
att_5a89d253c1,txn_e1d7a30ed4,2,2024-03-06 22:43:04.518712,17.2085,23.5404,False,fail,email_prompt,0
att_37c8d3c8d6,txn_e1d7a30ed4,3,2024-03-08 23:01:52.935963,48.3134,71.8539,False,success,sms_prompt,1
att_ad33d2baf8,txn_b0c15fc53d,1,2024-03-03 00:43:45.052808,5.3608,5.3608,False,fail,auto_retry,0
att_ff436ad87d,txn_b0c15fc53d,2,2024-03-03 18:34:53.185177,17.8523,23.2131,False,fail,email_prompt,0
att_9d4e0f3785,txn_b0c15fc53d,3,2024-03-05 20:11:14.672962,49.606,72.8191,False,fail,sms_prompt,0
att_261b48d03c,txn_b0c15fc53d,4,2024-03-09 18:25:24.520433,94.2361,167.0551,False,fail,sms_prompt,0
att_ac996cb66e,txn_196abdce3c,1,2024-03-02 09:53:02.248579,5.2012,5.2012,False,success,auto_retry,1
att_54e21b9c89,txn_906dbdb41c,1,2024-03-10 08:54:28.644398,5.5349,5.5349,False,success,auto_retry,1
att_dc497d37fa,txn_45998755c5,1,2024-03-04 14:38:53.230531,5.4784,5.4784,False,success,auto_retry,1
att_88148fbc67,txn_985e0ff53d,1,2024-03-10 05:03:47.133659,6.1367,6.1367,False,success,auto_retry,1
att_554d4e57c4,txn_dee8412139,1,2024-03-04 10:53:54.676685,5.9757,5.9757,False,fail,auto_retry,0
att_343a0ecefe,txn_dee8412139,2,2024-03-05 04:30:36.139136,17.6115,23.5873,False,fail,email_prompt,0
att_76dadd3ccc,txn_dee8412139,3,2024-03-07 04:20:47.569074,47.8365,71.4238,False,success,sms_prompt,1
att_11e504bbd5,txn_cd8ef7beef,1,2024-03-02 22:47:31.872864,5.1944,5.1944,False,success,auto_retry,1
att_96df62ef2b,txn_df90c74297,1,2024-03-09 12:18:49.426433,6.0615,6.0615,False,fail,auto_retry,0
att_ad388cc8d5,txn_df90c74297,2,2024-03-10 05:29:04.670043,17.1709,23.2324,False,fail,email_prompt,0
att_c20c1c9722,txn_df90c74297,3,2024-03-12 05:42:49.844960,48.2292,71.4616,False,success,sms_prompt,1
att_94aa58abb7,txn_65c861180f,1,2024-03-07 07:12:16.560781,5.0377,5.0377,False,success,auto_retry,1
att_783c149fb1,txn_bc51648849,1,2024-03-03 14:30:26.814422,5.7891,5.7891,False,fail,auto_retry,0
att_f7f9e07fdd,txn_bc51648849,2,2024-03-04 08:06:05.919394,17.5942,23.3833,False,fail,email_prompt,0
att_9c5576621e,txn_bc51648849,3,2024-03-06 09:41:50.594256,49.5957,72.9791,False,success,sms_prompt,1
att_209f4fac86,txn_f05cc1a684,1,2024-03-13 20:19:29.615161,6.6491,6.6491,False,fail,auto_retry,0
att_e37e08044a,txn_f05cc1a684,2,2024-03-14 14:25:29.293882,18.0999,24.749,False,fail,email_prompt,0
att_5991cca0ee,txn_f05cc1a684,3,2024-03-16 12:41:30.316905,46.267,71.0159,False,fail,sms_prompt,0
att_4f95e1fea9,txn_f05cc1a684,4,2024-03-20 14:11:51.423822,97.5059,168.5218,False,fail,sms_prompt,0
att_0f981de3ed,txn_c42a78b30c,1,2024-03-12 07:56:44.705801,6.8638,6.8638,False,success,auto_retry,1
att_051a4196c6,txn_515d10e00d,1,2024-03-06 17:39:31.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_b452788429,txn_c27bee0b9e,1,2024-03-13 05:56:51.243165,6.1117,6.1117,False,fail,auto_retry,0
att_5dc4c363fb,txn_c27bee0b9e,2,2024-03-14 00:40:33.778997,18.7285,24.8402,False,fail,email_prompt,0
att_18af3d62ca,txn_c27bee0b9e,3,2024-03-15 22:56:38.503245,46.268,71.1082,False,fail,sms_prompt,0
att_1b5278c908,txn_c27bee0b9e,4,2024-03-20 00:13:43.782696,97.2848,168.393,False,fail,sms_prompt,0
att_4bb1f1a54b,txn_11ac319240,1,2024-03-04 15:02:26.693779,5.9749,5.9749,False,fail,auto_retry,0
att_4934d60de1,txn_11ac319240,2,2024-03-05 09:38:05.090154,18.594,24.5689,False,fail,email_prompt,0
att_f0b1d23846,txn_11ac319240,3,2024-03-07 08:53:40.093267,47.2597,71.8286,False,fail,sms_prompt,0
att_17a662c2c0,txn_11ac319240,4,2024-03-11 08:18:36.481111,95.4157,167.2443,False,fail,sms_prompt,0
att_0133677b91,txn_ba820f328c,1,2024-03-12 00:11:46.003523,5.6981,5.6981,False,success,auto_retry,1
att_75991641b9,txn_dc8fd0b325,1,2024-03-10 23:46:27.646468,5.2888,5.2888,False,success,auto_retry,1
